question,url_m,link,url_b
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_02.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_02.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_03.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_03.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_04.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_04.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_05.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_05.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_06.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_06.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_07.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_07.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_08.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_08.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_09.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_09.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_10.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_10.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_07_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_01.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_01.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_02.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_02.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_03.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_03.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_04.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_04.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_05.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_05.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_06.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_06.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_07.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_07.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_08.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_08.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_09.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_09.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_10.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_10.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_08_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_01.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_01.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_02.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_02.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_03.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_03.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_04.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_04.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_05.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_05.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_06.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_06.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_07.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_07.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_08.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_08.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_09.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_09.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_10.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_10.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_09_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_01.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_01.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_02.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_02.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_03.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_03.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_04.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_04.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_05.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_05.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_06.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_06.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_07.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_07.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_08.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_08.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_09.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_09.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_10.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_10.png,http://35.202.141.29/data/CUR_2015_CSA_155/CUR_2015_CSA_155_10_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_01_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_02_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_03_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_04_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_05_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_06.png
